0.32385,0.382292,0.293857
0.312455,0.377441,0.310105
0.339622,0.389676,0.270702
0.319522,0.396242,0.284237
0.314685,0.379712,0.305603
0.304031,0.381551,0.314418
0.302721,0.370208,0.327071
0.299184,0.375141,0.325674
0.303119,0.368595,0.328286
0.323046,0.371182,0.305771
0.31891,0.380458,0.300632
0.294013,0.360345,0.345642
0.291269,0.357924,0.350807
0.335229,0.380133,0.284638
0.323193,0.391072,0.285735
0.296941,0.367667,0.335392
0.294479,0.376922,0.328598
0.281296,0.372762,0.345942
0.252945,0.348013,0.399041
0.253762,0.344894,0.401344
0.274848,0.367324,0.357828
0.260349,0.355365,0.384286
0.263621,0.355068,0.381311
0.273064,0.361636,0.3653
0.281614,0.380006,0.33838
0.263708,0.362838,0.373453
0.302162,0.379182,0.318655
0.290221,0.370638,0.339141
0.325092,0.386233,0.288675
0.310388,0.392562,0.29705
0.308755,0.379187,0.312058
0.293595,0.364862,0.341544
0.290811,0.362251,0.346938
0.332589,0.38349,0.283921
0.346733,0.386362,0.266905
0.330374,0.376016,0.29361
0.318617,0.371227,0.310155
0.34514,0.383904,0.270956
0.325985,0.392689,0.281326
0.303138,0.384029,0.312833
0.297538,0.368706,0.333756
0.294424,0.372406,0.33317
0.281897,0.368837,0.349266
0.270206,0.363542,0.366252
0.243458,0.341741,0.4148
0.264646,0.357491,0.377863
0.263927,0.362021,0.374052
0.27818,0.364726,0.357094
0.270673,0.355182,0.374145
0.27961,0.360044,0.360345
0.331431,0.387264,0.281305
0.319193,0.396866,0.283941
0.29898,0.387899,0.313121
0.278787,0.374849,0.346364
0.262809,0.363201,0.37399
0.267738,0.358716,0.373546
0.275677,0.364367,0.359956
0.270255,0.364795,0.36495
0.280414,0.364529,0.355057
0.308693,0.37156,0.319746
0.309457,0.380906,0.309636
0.296587,0.378521,0.324892
0.282262,0.371984,0.345753
0.269829,0.365019,0.365151
0.242382,0.342434,0.415185
0.293476,0.367967,0.338556
0.298343,0.379387,0.32227
0.276307,0.361486,0.362207
0.31739,0.378726,0.303884
0.311561,0.387693,0.300746
0.313658,0.377709,0.308633
0.30733,0.382224,0.310446
0.290997,0.376117,0.332886
0.261168,0.351174,0.387658
0.261991,0.348109,0.3899
0.274052,0.35679,0.369158
0.289653,0.380204,0.330142
0.308161,0.38243,0.309409
0.293627,0.369911,0.336461
0.29424,0.381339,0.324421
0.27077,0.36072,0.36851
0.276329,0.370056,0.353615
0.291047,0.371316,0.337637
0.288882,0.375713,0.335405
0.295705,0.370861,0.333434
0.317131,0.374068,0.308801
0.306967,0.365252,0.327781
0.310852,0.381956,0.307192
0.317482,0.376488,0.30603
0.304036,0.365412,0.330552
0.305502,0.380503,0.313996
0.313231,0.375506,0.311263
0.32959,0.376158,0.294252
0.343003,0.375623,0.281374
0.352627,0.373513,0.27386
0.339243,0.364495,0.296262
0.330678,0.363012,0.30631
0.32459,0.366007,0.309403
0.35342,0.382007,0.264573
0.332237,0.392998,0.274765
0.327398,0.37683,0.295772
0.310754,0.363548,0.325698
0.303513,0.360901,0.335586
0.304668,0.380042,0.31529
0.290405,0.378265,0.331329
0.273584,0.369222,0.357193
0.276676,0.361914,0.36141
0.280284,0.366686,0.35303
0.291054,0.366647,0.342299
0.316359,0.372136,0.311505
0.307935,0.36424,0.327824
0.342739,0.379033,0.278229
0.329707,0.372318,0.297975
0.32197,0.388112,0.289918
0.32374,0.37804,0.29822
0.335597,0.376056,0.288347
0.324188,0.383882,0.29193
0.296799,0.361005,0.342196
0.29752,0.373004,0.329476
0.285373,0.371477,0.34315
0.257273,0.34848,0.394246
0.259132,0.346685,0.394182
0.317396,0.379005,0.303599
0.308364,0.374679,0.316958
0.305177,0.374389,0.320434
0.301684,0.389294,0.309022
0.309636,0.382486,0.307878
0.293402,0.367928,0.33867
0.325585,0.380968,0.293448
0.340423,0.383273,0.276304
0.348976,0.380764,0.270259
0.333103,0.370502,0.296394
0.3227,0.384122,0.293178
0.303146,0.380046,0.316808
0.283479,0.371239,0.345283
0.267618,0.362426,0.369956
0.2728,0.358689,0.368511
0.301969,0.366872,0.331159
0.327547,0.372943,0.29951
0.323226,0.383118,0.293657
0.323662,0.372631,0.303707
0.337879,0.371687,0.290434
0.326033,0.363061,0.310907
0.35214,0.373414,0.274445
0.36117,0.373438,0.265393
0.346431,0.365331,0.288238
0.334944,0.36388,0.301175
0.357986,0.376572,0.265442
0.363136,0.37683,0.260034
0.341478,0.387456,0.271066
0.332951,0.370961,0.296088
0.317582,0.359507,0.322911
0.311418,0.358289,0.330293
0.310821,0.362884,0.326295
0.309415,0.384164,0.306421
0.288942,0.365274,0.345783
0.2862,0.375159,0.338641
0.263309,0.354716,0.381975
0.270032,0.365064,0.364904
0.287944,0.369117,0.342938
0.286139,0.373985,0.339877
0.261059,0.353396,0.385545
0.305196,0.373389,0.321415
0.296385,0.367358,0.336257
0.334606,0.385026,0.280368
0.320709,0.377429,0.301862
0.344852,0.386566,0.268581
0.327604,0.377489,0.294908
0.346312,0.384533,0.269155
0.327104,0.392392,0.280504
0.297569,0.366624,0.335807
0.322562,0.37459,0.302848
0.338878,0.377138,0.283984
0.325931,0.385819,0.288251
0.322772,0.372621,0.304607
0.335439,0.371149,0.293412
0.326201,0.380317,0.293481
0.324086,0.368899,0.307015
0.317737,0.377033,0.30523
0.290947,0.35659,0.352462
0.324942,0.370823,0.304236
0.314844,0.364537,0.320619
0.346615,0.379405,0.273981
0.331393,0.390297,0.27831
0.327612,0.376079,0.296309
0.338149,0.373292,0.288559
0.324334,0.363665,0.312001
0.349365,0.373756,0.276879
0.333991,0.38559,0.280419
0.330418,0.372198,0.297384
0.315928,0.361271,0.322801
0.313819,0.377691,0.30849
0.298211,0.376564,0.325225
0.281847,0.369794,0.348359
0.251997,0.345211,0.402792
0.253967,0.343386,0.402647
0.26887,0.353938,0.377192
0.282988,0.36569,0.351322
0.290995,0.386215,0.322789
0.272876,0.368094,0.35903
0.30799,0.381997,0.310013
0.298392,0.38727,0.314338
0.270717,0.362361,0.366922
0.274692,0.369088,0.35622
0.252373,0.350263,0.397364
0.298973,0.372829,0.328198
0.296551,0.381962,0.321487
0.303019,0.37629,0.320691
0.298407,0.380139,0.321454
0.300915,0.371995,0.32709
0.299152,0.377067,0.323781
0.285862,0.373021,0.341118
0.257517,0.349808,0.392674
0.273296,0.363097,0.363607
0.255098,0.349311,0.395591
0.306559,0.375165,0.318275
0.299041,0.370058,0.330901
0.302873,0.386103,0.311023
0.288674,0.381943,0.329383
0.272206,0.371157,0.356636
0.241647,0.344088,0.414265
0.288764,0.366495,0.344741
0.292564,0.376909,0.330528
0.270483,0.358815,0.370702
0.27188,0.356888,0.371232
0.280181,0.363079,0.35674
0.329998,0.389895,0.280107
0.315493,0.383142,0.301365
0.305374,0.377843,0.316784
0.297624,0.374851,0.327525
0.330443,0.390972,0.278584
0.341035,0.391976,0.266989
0.32205,0.379079,0.298871
0.308355,0.37157,0.320075
0.300832,0.384228,0.314941
0.283564,0.378,0.338436
0.284607,0.367385,0.348008
0.272341,0.353755,0.373904
0.317661,0.375424,0.306915
0.311502,0.385604,0.302894
0.286536,0.364175,0.349288
0.281572,0.359324,0.359105
0.285848,0.363172,0.350981
0.332257,0.387832,0.279911
0.317939,0.380784,0.301277
0.307107,0.391197,0.301696
0.280776,0.366883,0.352342
0.311617,0.377879,0.310504
0.3028,0.384422,0.312778
0.305663,0.37504,0.319297
0.291662,0.362262,0.346075
0.290555,0.361571,0.347874
0.334197,0.383662,0.282141
0.320652,0.376903,0.302446
0.31222,0.374132,0.313648
0.305978,0.373456,0.320566
0.337397,0.389814,0.272789
0.346763,0.390194,0.263043
0.325258,0.395226,0.279517
0.31773,0.376992,0.305279
0.32886,0.373435,0.297705
0.319665,0.380735,0.2996
0.318202,0.369548,0.312249
0.33271,0.369701,0.297589
0.346207,0.369533,0.28426
0.33467,0.36137,0.30396
0.329724,0.379607,0.290669
0.331346,0.371454,0.2972
0.342852,0.370899,0.286248
0.352139,0.370123,0.277739
0.359542,0.3681,0.272358
0.364836,0.365594,0.26957
0.35095,0.358042,0.291008
0.365911,0.365187,0.268903
0.346906,0.379581,0.273513
0.321012,0.358847,0.320141
0.309518,0.355674,0.334808
0.308629,0.37648,0.31489
0.318938,0.373509,0.307553
0.333381,0.374687,0.291932
0.319476,0.365548,0.314976
0.314118,0.364764,0.321118
0.346576,0.381682,0.271743
0.328474,0.392368,0.279158
0.300453,0.367678,0.331869
0.289861,0.359921,0.350218
0.329482,0.379775,0.290744
0.344611,0.383566,0.271823
0.327365,0.391398,0.281237
0.298343,0.366182,0.335475
0.294733,0.374768,0.330499
0.280791,0.370978,0.34823
0.252809,0.347056,0.400136
0.297469,0.368549,0.333982
0.291101,0.363316,0.345583
0.33372,0.383616,0.282664
0.320803,0.376656,0.302541
0.313313,0.374207,0.31248
0.306354,0.388981,0.304666
0.28206,0.366723,0.351217
0.280549,0.373683,0.345768
0.269001,0.368615,0.362384
0.240963,0.343391,0.415646
0.288271,0.366441,0.345288
0.290543,0.376586,0.332871
0.301022,0.374332,0.324646
0.297723,0.37926,0.323017
0.27125,0.35768,0.371071
0.31153,0.374543,0.313927
0.307857,0.383915,0.308228
0.29266,0.379402,0.327938
0.263026,0.354024,0.38295
0.274565,0.364833,0.360603
0.291122,0.369024,0.339854
0.292162,0.375569,0.33227
0.299668,0.371655,0.328677
0.289481,0.361043,0.349476
0.292588,0.362703,0.344709
0.298163,0.368595,0.333242
0.340219,0.390318,0.269463
0.322398,0.398904,0.278698
0.318757,0.382434,0.298809
0.329341,0.378064,0.292595
0.340268,0.375741,0.283991
0.328485,0.383935,0.28758
0.30088,0.361439,0.337681
0.301109,0.373561,0.32533
0.309032,0.37001,0.320957
0.327441,0.372712,0.299847
0.320349,0.381926,0.297726
0.294473,0.360855,0.344672
0.32646,0.373364,0.300176
0.343676,0.376572,0.279752
0.353515,0.375762,0.270723
0.338462,0.385596,0.275942
0.315962,0.380946,0.303092
0.295441,0.373277,0.331281
0.264617,0.348401,0.386981
0.277012,0.361609,0.361378
0.257898,0.347676,0.394426
0.275329,0.365246,0.359426
0.270993,0.367695,0.361312
0.281256,0.366336,0.352408
0.271967,0.355543,0.37249
0.287541,0.373656,0.338803
0.30353,0.375783,0.320686
0.324162,0.378735,0.297104
0.339285,0.379097,0.281617
0.349527,0.377098,0.273375
0.335889,0.367625,0.296486
0.355413,0.374622,0.269965
0.3379,0.386308,0.275793
0.310243,0.363696,0.326061
0.304608,0.375301,0.320091
0.310586,0.370039,0.319375
0.29778,0.359605,0.342615
0.297447,0.360807,0.341745
0.30091,0.3664,0.332691
0.341347,0.388011,0.270642
0.323115,0.397191,0.279694
0.300547,0.387237,0.312216
0.267825,0.357068,0.375107
0.301444,0.369768,0.328787
0.299476,0.378392,0.322132
0.275646,0.35849,0.365864
0.274425,0.355752,0.369823
0.281632,0.361718,0.356651
0.330666,0.388549,0.280784
0.315282,0.39734,0.287377
0.29421,0.386921,0.31887
0.289328,0.371186,0.339486
0.309051,0.371854,0.319095
0.299273,0.362098,0.338628
0.305833,0.379321,0.314846
0.314624,0.375678,0.309699
0.331246,0.376332,0.292421
0.344301,0.37557,0.280129
0.332396,0.384737,0.282867
0.311602,0.380295,0.308103
0.292292,0.372838,0.334871
0.290918,0.363274,0.345808
0.313884,0.367325,0.318791
0.334542,0.370882,0.294576
0.328442,0.3815,0.290058
0.327517,0.370475,0.302008
0.321028,0.378827,0.300145
0.304026,0.375735,0.32024
0.302111,0.365758,0.332131
0.291709,0.355362,0.352929
0.295611,0.358406,0.345983
0.340805,0.381774,0.277422
0.354177,0.384337,0.261486
0.338426,0.37477,0.286804
0.326211,0.370601,0.303188
0.31572,0.386881,0.297398
0.29672,0.381903,0.321376
0.294778,0.369236,0.335986
0.313887,0.370738,0.315375
0.309657,0.378775,0.311567
0.284567,0.358326,0.357107
0.291237,0.371703,0.33706
0.281157,0.371123,0.34772
0.287004,0.36643,0.346566
0.277462,0.35552,0.367018
0.291544,0.373987,0.33447
0.306531,0.375282,0.318187
0.295109,0.364974,0.339917
0.294959,0.365317,0.339724
0.337034,0.386199,0.276767
0.349735,0.388053,0.262212
0.33075,0.394996,0.274254
0.323151,0.377303,0.299546
0.312984,0.381366,0.305649
0.294664,0.375,0.330336
0.278494,0.367437,0.354069
0.281276,0.361449,0.357275
0.286068,0.367879,0.346054
0.263585,0.350942,0.385473
0.269524,0.352567,0.377909
0.282544,0.362092,0.355364
0.292921,0.37123,0.335849
0.297276,0.376697,0.326027
0.334753,0.396225,0.269022
0.317364,0.386599,0.296037
0.335877,0.392042,0.272081
0.316643,0.38009,0.303267
0.303597,0.387776,0.308627
0.284611,0.378996,0.336392
0.266167,0.366503,0.36733
0.235803,0.339586,0.424611
0.239795,0.337056,0.423149
0.265916,0.361089,0.372996
0.265462,0.366607,0.367931
0.257153,0.361575,0.381272
0.231215,0.338602,0.430182
0.283615,0.36557,0.350815
0.317775,0.379602,0.302623
0.312061,0.388203,0.299736
0.313452,0.377749,0.308799
0.300509,0.365505,0.333986
0.30434,0.379878,0.315782
0.312292,0.375223,0.312486
0.299018,0.36424,0.336742
0.297787,0.363952,0.338261
0.302003,0.383078,0.314919
0.28109,0.364592,0.354318
0.283103,0.3745,0.342397
0.261094,0.354907,0.383999
0.269964,0.365617,0.364419
0.263401,0.364504,0.372095
0.238137,0.341972,0.419891
0.255764,0.354295,0.38994
0.254733,0.357364,0.387903
0.269463,0.360854,0.369683
0.300393,0.370857,0.328749
0.325291,0.377409,0.297301
0.318938,0.386201,0.29486
0.292722,0.364519,0.342759
0.288027,0.360079,0.351893
0.331791,0.381697,0.286511
0.319855,0.391699,0.288445
0.299801,0.384571,0.315628
0.29633,0.370509,0.333161
0.315581,0.371408,0.313011
0.305504,0.362183,0.332313
0.310652,0.379905,0.309443
0.318596,0.375178,0.306226
0.334119,0.375453,0.290428
0.34633,0.374538,0.279132
0.333989,0.38411,0.281901
0.329293,0.370258,0.30045
0.31599,0.359891,0.324119
0.344407,0.371777,0.283816
0.355842,0.373424,0.270734
0.36191,0.371717,0.266373
0.344469,0.383029,0.272502
0.317339,0.360626,0.322035
0.311509,0.373726,0.314766
0.316224,0.368133,0.315643
0.309632,0.376297,0.314071
0.28376,0.355858,0.360382
0.320272,0.371836,0.307892
0.314259,0.3827,0.303041
0.289081,0.362214,0.348706
0.322955,0.3758,0.301245
0.315043,0.385294,0.299663
0.316287,0.375273,0.30844
0.33086,0.374679,0.294461
0.32206,0.383009,0.294931
0.320425,0.371335,0.30824
0.334495,0.370917,0.294588
0.323062,0.362106,0.314832
0.31936,0.362757,0.317883
0.317797,0.367226,0.314976
0.350476,0.385072,0.264452
0.333843,0.377773,0.288384
0.350961,0.384583,0.264456
0.332888,0.375019,0.292093
0.348747,0.381576,0.269677
0.35465,0.379866,0.265483
0.337486,0.369446,0.293068
0.322823,0.383478,0.293699
0.302627,0.379166,0.318206
0.283205,0.370312,0.346483
0.28297,0.361606,0.355424
0.285614,0.367172,0.347214
0.276558,0.366298,0.357144
0.266823,0.362451,0.370725
0.275478,0.361453,0.363069
0.282538,0.368306,0.349155
0.26072,0.351766,0.387514
0.267548,0.353407,0.379045
0.287913,0.376573,0.335514
0.27129,0.362503,0.366207
0.313819,0.381673,0.304508
0.302534,0.374076,0.32339
0.300831,0.386793,0.312376
0.276872,0.365117,0.358012
0.271369,0.358453,0.370178
0.318496,0.382967,0.298537
0.307437,0.391281,0.301282
0.308769,0.379838,0.311393
0.323268,0.378061,0.298671
0.310085,0.367108,0.322807
0.305824,0.365676,0.3285
0.305394,0.368643,0.325963
0.342065,0.387722,0.270213
0.351704,0.388582,0.259715
0.354558,0.384016,0.261426
0.356691,0.378104,0.265205
0.359267,0.372727,0.268005
0.362252,0.368341,0.269408
0.347814,0.359452,0.292735
0.362697,0.366176,0.271127
0.367265,0.36666,0.266075
0.369914,0.364624,0.265462
0.371522,0.362193,0.266285
0.372939,0.359822,0.267239
0.358937,0.352654,0.288409
0.370306,0.360406,0.269288
0.355222,0.35543,0.289348
0.368755,0.365229,0.266016
0.351976,0.360396,0.287628
0.33531,0.379783,0.284908
0.33544,0.36976,0.294801
0.344403,0.368842,0.286755
0.330384,0.379493,0.290123
0.326489,0.367679,0.305832
0.318034,0.376216,0.30575
0.316914,0.366839,0.316248
0.312281,0.375243,0.312476
0.313623,0.367604,0.318773
0.331342,0.369175,0.299484
0.325136,0.379604,0.29526
0.324356,0.3696,0.306044
0.338307,0.369615,0.292078
0.329824,0.380029,0.290147
0.327236,0.368811,0.303952
0.315141,0.359187,0.325672
0.344833,0.372105,0.283061
0.332385,0.365885,0.301731
0.325713,0.366756,0.307531
0.319,0.386324,0.294676
0.296096,0.365974,0.33793
0.286919,0.360436,0.352645
0.289547,0.377109,0.333344
0.269851,0.358878,0.371271
0.273772,0.368827,0.357401
0.253746,0.350801,0.395453
0.264355,0.362033,0.373612
0.246667,0.346952,0.406382
0.296492,0.372407,0.331101
0.293839,0.381749,0.324411
0.27995,0.376309,0.343741
0.264873,0.366157,0.36897
0.252987,0.356982,0.390031
0.261927,0.35662,0.381453
0.294276,0.367269,0.338456
0.299186,0.377094,0.32372
0.307151,0.373486,0.319364
0.327157,0.375186,0.297656
0.342793,0.3751,0.282107
0.331187,0.366347,0.302466
0.326853,0.382962,0.290185
0.328726,0.373751,0.297524
0.340523,0.37279,0.286687
0.327199,0.363723,0.309078
0.322521,0.380764,0.296715
0.305187,0.379132,0.315681
0.303826,0.36808,0.328093
0.322131,0.369767,0.308102
0.316874,0.379155,0.303971
0.318272,0.37023,0.311499
0.334117,0.370646,0.295238
0.323058,0.362173,0.314769
0.322466,0.380312,0.297222
0.298933,0.362103,0.338964
0.299188,0.375889,0.324923
0.30867,0.372608,0.318722
0.295529,0.361862,0.342609
0.294731,0.362466,0.342803
0.336866,0.384342,0.278792
0.350055,0.386711,0.263235
0.333305,0.376326,0.290369
0.319537,0.388249,0.292215
0.319428,0.376706,0.303867
0.308935,0.381124,0.309941
0.291006,0.374629,0.334365
0.290729,0.364969,0.344302
0.280056,0.353584,0.366361
0.324742,0.37488,0.300378
0.315462,0.369119,0.315418
0.346643,0.382978,0.270379
0.331443,0.375529,0.293028
0.35161,0.383151,0.265239
0.332085,0.392266,0.27565
0.326326,0.375798,0.297876
0.310462,0.362955,0.326584
0.337861,0.374383,0.287756
0.324784,0.367062,0.308154
0.350177,0.378343,0.27148
0.334283,0.37115,0.294567
0.353091,0.379775,0.267134
0.336351,0.371548,0.292102
0.353434,0.378876,0.267689
0.335781,0.370883,0.293335
0.352777,0.378362,0.268861
0.332713,0.388517,0.278769
0.326816,0.373486,0.299698
0.315528,0.379245,0.305227
0.286972,0.356465,0.356563
0.282909,0.352892,0.364199
0.329152,0.377681,0.293167
0.317935,0.372178,0.309887
0.312268,0.387862,0.29987
0.2884,0.366331,0.345268
0.286597,0.375177,0.338227
0.263739,0.354809,0.381452
0.262494,0.351322,0.386184
0.276898,0.37073,0.352372
0.297003,0.375931,0.327066
0.318202,0.379764,0.302034
0.333685,0.380782,0.285533
0.322184,0.387767,0.290049
0.301827,0.381109,0.317064
0.270797,0.35495,0.374252
0.279202,0.365367,0.35543
0.258587,0.349481,0.391932
0.273807,0.365038,0.361155
0.269171,0.366772,0.364058
0.260152,0.361573,0.378275
0.269356,0.360289,0.370355
0.261933,0.350047,0.38802
0.315902,0.377278,0.306819
0.338918,0.383951,0.277131
0.350346,0.38269,0.266964
0.356562,0.378511,0.264926
0.360749,0.373689,0.265562
0.346152,0.364178,0.28967
0.335049,0.361741,0.30321
0.327329,0.36434,0.30833
0.318008,0.384906,0.297086
0.299519,0.381967,0.318514
0.269363,0.354809,0.375828
0.263951,0.348238,0.387811
0.272028,0.354223,0.373748
0.282243,0.363255,0.354501
0.330485,0.390259,0.279256
0.315541,0.383225,0.301234
0.303982,0.377132,0.318886
0.295935,0.373531,0.330534
0.288755,0.38474,0.326505
0.266576,0.362407,0.371017
0.300768,0.376148,0.323084
0.322444,0.382633,0.294923
0.335593,0.383317,0.281089
0.34419,0.380953,0.274857
0.328614,0.370537,0.300849
0.319439,0.367002,0.313559
0.347908,0.380912,0.271181
0.356153,0.381101,0.262747
0.359502,0.37735,0.263148
0.361727,0.372764,0.265509
0.346361,0.363109,0.29053
0.334644,0.360532,0.304824
0.327252,0.362924,0.309824
0.318167,0.38371,0.298123
0.324201,0.376865,0.298935
0.335513,0.375521,0.288966
0.322614,0.383339,0.294048
0.319942,0.370616,0.309442
0.333502,0.369858,0.29664
0.346196,0.369455,0.284349
0.355448,0.368459,0.276094
0.341702,0.380037,0.278261
0.315222,0.35929,0.325488
0.306517,0.356248,0.337235
0.309395,0.377145,0.31346
0.319778,0.374268,0.305953
0.30533,0.363981,0.330689
0.305315,0.37975,0.314934
0.313157,0.375053,0.31179
0.299117,0.363787,0.337096
0.301953,0.378993,0.319054
0.288792,0.376686,0.334522
0.291527,0.368245,0.340228
0.280261,0.356188,0.363551
0.29194,0.373622,0.334437
0.271709,0.357735,0.370556
0.273155,0.356841,0.370004
0.324057,0.384103,0.29184
0.341954,0.389548,0.268498
0.349245,0.386824,0.263931
0.331034,0.392998,0.275967
0.301332,0.366719,0.331949
0.325342,0.373679,0.300979
0.312775,0.365403,0.321822
0.309066,0.365731,0.325203
0.343731,0.383894,0.272374
0.353709,0.384845,0.261446
0.357465,0.380652,0.261883
0.340193,0.370173,0.289635
0.325961,0.383624,0.290414
0.325493,0.372595,0.301911
0.314577,0.379171,0.306252
0.313026,0.368717,0.318258
0.300786,0.357895,0.341318
0.33611,0.373598,0.290292
0.32459,0.367272,0.308138
0.351457,0.379171,0.269372
0.333646,0.390289,0.276065
0.310763,0.384097,0.30514
0.289166,0.374123,0.336711
0.287025,0.3632,0.349775
0.310272,0.367223,0.322505
0.30201,0.359419,0.338571
0.305632,0.362778,0.33159
0.311316,0.384569,0.304115
0.297196,0.383282,0.319522
0.267641,0.357048,0.375311
0.274202,0.366039,0.359759
0.29025,0.368819,0.34093
0.280397,0.358596,0.361007
0.324505,0.379643,0.295853
0.313373,0.373221,0.313405
0.310071,0.387898,0.30203
0.31547,0.379815,0.304715
0.329042,0.3786,0.292358
0.318691,0.385243,0.296066
0.316202,0.372838,0.31096
0.330881,0.372046,0.297073
0.319235,0.362857,0.317907
0.347803,0.374524,0.277673
0.333486,0.386339,0.280174
0.312237,0.382143,0.30562
0.307225,0.368233,0.324541
0.294719,0.356468,0.348812
0.332321,0.373295,0.294384
0.321491,0.367169,0.311341
0.317915,0.368257,0.313828
0.31397,0.38722,0.29881
0.291008,0.366865,0.342127
0.288417,0.376141,0.335442
0.298525,0.372806,0.328669
0.29364,0.376888,0.329473
0.298613,0.37029,0.331097
0.28696,0.35888,0.35416
0.327627,0.377396,0.294976
0.344995,0.380776,0.27423
0.330756,0.372053,0.297192
0.321895,0.386553,0.291552
0.302755,0.382042,0.315203
0.27143,0.355497,0.373073
0.26722,0.349784,0.382996
0.282277,0.370205,0.347517
0.30166,0.375054,0.323286
0.289875,0.364476,0.345649
0.327899,0.381672,0.290429
0.343544,0.384348,0.272108
0.35149,0.381554,0.266956
0.356362,0.377051,0.266587
0.339442,0.385806,0.274752
0.311337,0.362166,0.326496
0.30635,0.373892,0.319758
0.31189,0.368811,0.3193
0.299088,0.359005,0.341907
0.304417,0.37674,0.318843
0.314082,0.374072,0.311846
0.307368,0.380735,0.311898
0.291603,0.375736,0.332661
0.276374,0.368064,0.355562
0.279737,0.362123,0.35814
0.306635,0.368434,0.324931
0.299881,0.361003,0.339117
0.309672,0.380552,0.309776
0.318856,0.376849,0.304296
0.334626,0.376951,0.288423
0.321583,0.36758,0.310837
0.316094,0.366566,0.31734
0.313631,0.38545,0.300919
0.290522,0.365692,0.343786
0.322024,0.378543,0.299433
0.311407,0.38668,0.301912
0.29308,0.379817,0.327103
0.291288,0.368007,0.340705
0.29064,0.372049,0.337312
0.297284,0.367809,0.334907
0.297793,0.37458,0.327627
0.303968,0.369785,0.326246
0.303706,0.376898,0.319396
0.308036,0.370398,0.321566
0.297561,0.360401,0.342038
0.299526,0.362299,0.338176
0.342084,0.383351,0.274565
0.327567,0.39401,0.278423
0.300116,0.369639,0.330245
0.295806,0.377914,0.326279
0.281788,0.373082,0.34513
0.253082,0.347994,0.398924
0.266264,0.359561,0.374176
0.248552,0.345561,0.405887
0.255549,0.347839,0.396612
0.27009,0.358272,0.371639
0.281874,0.368006,0.35012
0.287202,0.373771,0.339027
0.285505,0.387377,0.327119
0.264606,0.366019,0.369375
0.258224,0.356103,0.385673
0.305506,0.380706,0.313788
0.295402,0.387498,0.3171
0.298203,0.378011,0.323787
0.315037,0.377741,0.307221
0.330889,0.378083,0.291028
0.342756,0.376991,0.280253
0.329534,0.367453,0.303013
0.323401,0.382723,0.293876
0.325132,0.373728,0.301141
0.315404,0.380611,0.303985
0.297545,0.375668,0.326787
0.280998,0.368456,0.350546
0.268127,0.361816,0.370057
0.258966,0.356867,0.384166
0.252893,0.353653,0.393455
0.229544,0.334989,0.435467
0.241168,0.339186,0.419646
0.310774,0.379754,0.309473
0.337802,0.389724,0.272474
0.324716,0.396924,0.278359
0.303249,0.38768,0.309071
0.283155,0.375421,0.341424
0.281259,0.364311,0.35443
0.284542,0.3687,0.346757
0.293865,0.367304,0.33883
0.285596,0.357834,0.35657
0.291903,0.361539,0.346557
0.299621,0.36879,0.331589
0.303653,0.389011,0.307336
0.2897,0.385204,0.325096
0.272182,0.373075,0.354743
0.241331,0.344559,0.414109
0.242908,0.339942,0.417151
0.305995,0.375999,0.318005
0.299192,0.372618,0.32819
0.335945,0.389295,0.27476
0.320533,0.380737,0.29873
0.342085,0.388492,0.269423
